ticker,name,報告日,決算日,year,month,positive_probability,negative_probability,gpt_positive,gpt_negative,industry_33,MDA_文字数,input_tokens_1,output_tokens_1
6317,株式会社北川鉄工所,2015-06-29,2015-03-31,2015,03,0.9976574,0.002342563,0.85,0.15,3600,6634,6107,10
6317,株式会社北川鉄工所,2016-06-27,2016-03-31,2016,03,0.9976574,0.002342563,0.6,0.4,3600,6501,6024,10
6317,株式会社北川鉄工所,2017-06-26,2017-03-31,2017,03,0.9976574,0.002342563,0.45,0.55,3600,6545,6106,10
6317,株式会社北川鉄工所,2018-06-25,2018-03-31,2018,03,0.99852425,0.0014757658,0.7,0.3,3600,6868,6340,10
6317,株式会社北川鉄工所,2019-06-24,2019-03-31,2019,03,0.9984291,0.0015708595,0.75,0.25,3600,7066,6505,10
6317,株式会社北川鉄工所,2020-06-22,2020-03-31,2020,03,0.4070016,0.5929984,0.4,0.6,3600,6600,6124,10
6317,株式会社北川鉄工所,2021-06-21,2021-03-31,2021,03,0.0052926736,0.99470735,0.3,0.7,3600,6398,5984,10
6317,株式会社北川鉄工所,2022-06-27,2022-03-31,2022,03,0.09685214,0.9031479,0.4,0.6,3600,6509,6075,10
6317,株式会社北川鉄工所,2023-06-26,2023-03-31,2023,03,0.40015385,0.5998461,0.4,0.6,3600,5940,5653,10
6319,株式会社シンニッタン,2014-06-27,2014-03-31,2014,03,0.9985,0.0015000069,0.6,0.4,3450,4717,4765,10
6319,株式会社シンニッタン,2015-06-26,2015-03-31,2015,03,0.9985,0.0015000069,0.45,0.55,3450,4982,5005,10
6319,株式会社シンニッタン,2016-06-29,2016-03-31,2016,03,0.9985,0.0015000069,0.2,0.8,3450,5337,5322,10
6319,株式会社シンニッタン,2017-06-29,2017-03-31,2017,03,0.998497,0.0015030003,0.55,0.45,3450,5532,5446,10
6319,株式会社シンニッタン,2018-06-28,2018-03-31,2018,03,0.9985261,0.0014738629,0.6,0.4,3450,4986,5015,10
6319,株式会社シンニッタン,2019-06-27,2019-03-31,2019,03,0.9983797,0.0016202976,0.6,0.4,3450,5156,5191,10
6319,株式会社シンニッタン,2020-06-26,2020-03-31,2020,03,0.005011243,0.99498874,0.2,0.8,3450,5558,5547,10
6319,株式会社シンニッタン,2021-06-28,2021-03-31,2021,03,0.0051263794,0.9948736,0.3,0.7,3450,6103,5978,10
6319,株式会社シンニッタン,2022-06-29,2022-03-31,2022,03,0.0064777834,0.9935222,0.7,0.3,3450,5947,5746,10
6325,株式会社タカキタ,2016-06-29,2016-03-31,2016,03,0.39890063,0.60109943,0.75,0.25,3600,4375,4349,10
6325,株式会社タカキタ,2017-06-29,2017-03-31,2017,03,0.90955997,0.09044004,0.7,0.3,3600,4216,4215,10
6325,株式会社タカキタ,2018-06-28,2018-03-31,2018,03,0.9985216,0.0014784145,0.7,0.3,3600,5955,5694,10
6325,株式会社タカキタ,2019-06-21,2019-03-31,2019,03,0.99852437,0.0014756633,0.3,0.7,3600,5939,5665,10
6325,株式会社タカキタ,2020-06-30,2020-03-31,2020,03,0.9983872,0.0016128279,0.4,0.6,3600,7914,7293,10
6325,株式会社タカキタ,2021-06-21,2021-03-31,2021,03,0.82348526,0.17651474,0.65,0.35,3600,6234,5914,10
6325,株式会社タカキタ,2022-06-28,2022-03-31,2022,03,0.6553429,0.34465715,0.65,0.35,3600,5801,5537,10
6326,株式会社クボタ,2014-06-23,2014-03-31,2014,03,0.9985197,0.0014802825,0.8,0.2,3600,4783,4701,10
6326,株式会社クボタ,2015-06-19,2015-03-31,2015,03,0.99851817,0.0014818282,0.6,0.4,3600,3835,3979,10
6330,東洋エンジニアリング株式会社,2014-06-25,2014-03-31,2014,03,0.4598785,0.54012144,0.6,0.4,2050,8826,7434,10
6330,東洋エンジニアリング株式会社,2015-06-25,2015-03-31,2015,03,0.007321222,0.99267876,0.4,0.6,2050,9131,7669,10
6330,東洋エンジニアリング株式会社,2016-06-29,2016-03-31,2016,03,0.99852234,0.0014777053,0.7,0.3,2050,7907,6687,10
6330,東洋エンジニアリング株式会社,2017-06-27,2017-03-31,2017,03,0.41675264,0.58324736,0.3,0.7,2050,7450,6351,10
6330,東洋エンジニアリング株式会社,2018-06-28,2018-03-31,2018,03,0.0046838783,0.99531615,0.3,0.7,2050,9060,7788,10
6330,東洋エンジニアリング株式会社,2019-06-28,2019-03-31,2019,03,0.9984133,0.0015866252,0.4,0.6,2050,9235,7902,10
6330,東洋エンジニアリング株式会社,2020-08-03,2020-03-31,2020,03,0.020504816,0.97949517,0.4,0.6,2050,10070,8537,10
6330,東洋エンジニアリング株式会社,2021-06-28,2021-03-31,2021,03,0.9985257,0.0014743964,0.4,0.6,2050,9519,8158,10
6330,東洋エンジニアリング株式会社,2022-07-27,2022-03-31,2022,03,0.39793208,0.6020679,0.6,0.4,2050,9192,7941,10
6330,東洋エンジニアリング株式会社,2023-06-28,2023-03-31,2023,03,0.9985259,0.0014741621,0.55,0.45,2050,8816,7639,10
6330,東洋エンジニアリング株式会社,2024-06-27,2024-03-31,2024,03,0.99852556,0.0014745271,0.75,0.25,2050,9174,7972,10
6331,三菱化工機株式会社,2014-06-27,2014-03-31,2014,03,0.0047331266,0.9952669,0.3,0.7,3600,5746,5525,10
6331,三菱化工機株式会社,2015-06-26,2015-03-31,2015,03,0.99851197,0.0014879798,0.6,0.4,3600,4369,4360,10
6331,三菱化工機株式会社,2016-06-29,2016-03-31,2016,03,0.004740687,0.99525934,0.6,0.4,3600,4139,4146,10
6331,三菱化工機株式会社,2017-06-29,2017-03-31,2017,03,0.9985153,0.0014846757,0.4,0.6,3600,4340,4347,10
6331,三菱化工機株式会社,2018-06-28,2018-03-31,2018,03,0.9985246,0.0014754287,0.45,0.55,3600,5387,5221,10
6331,三菱化工機株式会社,2019-06-27,2019-03-31,2019,03,0.9980533,0.001946656,0.55,0.45,3600,5483,5306,10
6331,三菱化工機株式会社,2020-06-26,2020-03-31,2020,03,0.9985258,0.0014742328,0.7,0.3,3600,6086,5797,10
6331,三菱化工機株式会社,2021-06-29,2021-03-31,2021,03,0.004567061,0.995433,0.6,0.4,3600,5598,5412,10
6331,三菱化工機株式会社,2022-06-29,2022-03-31,2022,03,0.97227323,0.027726835,0.45,0.55,3600,5973,5689,10
6331,三菱化工機株式会社,2023-06-29,2023-03-31,2023,03,0.9974922,0.0025078706,0.45,0.55,3600,5932,5636,10
6331,三菱化工機株式会社,2024-06-27,2024-03-31,2024,03,0.99806064,0.0019393029,0.75,0.25,3600,6154,5812,10
6332,月島機械株式会社,2014-06-27,2014-03-31,2014,03,0.40347698,0.59652305,0.6,0.4,3600,6644,6187,10
6332,月島機械株式会社,2015-06-26,2015-03-31,2015,03,0.40340334,0.59659666,0.5,0.5,3600,6773,6324,10
6332,月島機械株式会社,2016-06-27,2016-03-31,2016,03,0.40343213,0.59656787,0.6,0.4,3600,6048,5718,10
6332,月島機械株式会社,2017-06-27,2017-03-31,2017,03,0.4033154,0.5966846,0.4,0.6,3600,6145,5816,10
6332,月島機械株式会社,2018-06-26,2018-03-31,2018,03,0.9985253,0.0014747434,0.75,0.25,3600,7557,6917,10
6332,月島機械株式会社,2019-06-25,2019-03-31,2019,03,0.9985127,0.0014873027,0.7,0.3,3600,7215,6631,10
6332,月島機械株式会社,2020-06-24,2020-03-31,2020,03,0.0044707563,0.99552923,0.6,0.4,3600,8134,7427,10
6332,月島機械株式会社,2021-06-24,2021-03-31,2021,03,0.004423711,0.99557626,0.4,0.6,3600,8047,7394,10
6332,月島機械株式会社,2022-06-24,2022-03-31,2022,03,0.9984011,0.0015989231,0.7,0.3,3600,8919,8057,10
6332,月島ホールディングス株式会社(旧会社名月島機械株式会社),2023-06-27,2023-03-31,2023,03,0.004608944,0.995391,0.4,0.6,3600,8742,7886,10
6332,月島ホールディングス株式会社,2024-06-25,2024-03-31,2024,03,0.0044101067,0.99558985,0.65,0.35,3600,10616,9380,10
6333,株式会社帝国電機製作所,2014-06-30,2014-03-31,2014,03,0.9985259,0.0014741515,0.45,0.55,3600,5879,5439,10
6333,株式会社帝国電機製作所,2015-06-29,2015-03-31,2015,03,0.9985258,0.0014742517,0.75,0.25,3600,5731,5346,10
6333,株式会社帝国電機製作所,2016-06-30,2016-03-31,2016,03,0.9985214,0.0014786787,0.4,0.6,3600,5645,5293,10
6333,株式会社帝国電機製作所,2017-06-30,2017-03-31,2017,03,0.005058225,0.9949418,0.3,0.7,3600,4629,4476,10
6333,株式会社帝国電機製作所,2018-06-29,2018-03-31,2018,03,0.9985257,0.0014743642,0.75,0.25,3600,4791,4664,10
6333,株式会社帝国電機製作所,2019-06-28,2019-03-31,2019,03,0.99515414,0.004845897,0.4,0.6,3600,5038,4823,10
6333,株式会社帝国電機製作所,2020-06-29,2020-03-31,2020,03,0.004555988,0.99544406,0.65,0.35,3600,5213,4975,10
6333,株式会社帝国電機製作所,2021-06-30,2021-03-31,2021,03,0.9583911,0.04160898,0.4,0.6,3600,4667,4527,10
6333,株式会社帝国電機製作所,2022-06-30,2022-03-31,2022,03,0.9979381,0.002061869,0.7,0.3,3600,4154,4114,10
6333,株式会社帝国電機製作所,2023-06-29,2023-03-31,2023,03,0.43300474,0.56699526,0.75,0.25,3600,3977,3973,10
6333,株式会社帝国電機製作所,2024-06-27,2024-03-31,2024,03,0.004488913,0.99551105,0.4,0.6,3600,4206,4178,10
6335,株式会社東京機械製作所,2014-06-30,2014-03-31,2014,03,0.9985257,0.0014743719,0.6,0.4,3600,4543,4561,10
6335,株式会社東京機械製作所,2015-06-29,2015-03-31,2015,03,0.0047185086,0.9952815,0.3,0.7,3600,3534,3735,10
6335,株式会社東京機械製作所,2016-06-29,2016-03-31,2016,03,0.0048376215,0.9951624,0.3,0.7,3600,3568,3779,10
6335,株式会社東京機械製作所,2017-06-29,2017-03-31,2017,03,0.99851257,0.001487382,0.7,0.3,3600,3774,3920,10
6335,株式会社東京機械製作所,2018-06-29,2018-03-31,2018,03,0.005387042,0.99461293,0.4,0.6,3600,4668,4680,10
6335,株式会社東京機械製作所,2019-06-28,2019-03-31,2019,03,0.99850464,0.0014954226,0.65,0.35,3600,4563,4602,10
6335,株式会社東京機械製作所,2020-06-29,2020-03-31,2020,03,0.0049068723,0.9950931,0.3,0.7,3600,4227,4328,10
6335,株式会社東京機械製作所,2021-06-29,2021-03-31,2021,03,0.0046789036,0.9953211,0.4,0.6,3600,4227,4363,10
6335,株式会社東京機械製作所,2022-06-29,2022-03-31,2022,03,0.0044356934,0.99556434,0.3,0.7,3600,4326,4439,10
6339,新東工業株式会社,2014-06-24,2014-03-31,2014,03,0.40793177,0.5920682,0.65,0.35,3600,6057,5669,10
6339,新東工業株式会社,2015-06-24,2015-03-31,2015,03,0.9985262,0.0014737829,0.6,0.4,3600,6273,5837,10
6339,新東工業株式会社,2016-06-24,2016-03-31,2016,03,0.998489,0.0015110128,0.6,0.4,3600,6395,5937,10
6339,新東工業株式会社,2017-06-23,2017-03-31,2017,03,0.39732382,0.6026762,0.6,0.4,3600,4728,4572,10
6339,新東工業株式会社,2018-06-22,2018-03-31,2018,03,0.99852604,0.0014739556,0.7,0.3,3600,4444,4432,10
6339,新東工業株式会社,2019-06-21,2019-03-31,2019,03,0.005259579,0.9947404,0.7,0.3,3600,4284,4289,10
6339,新東工業株式会社,2020-06-19,2020-03-31,2020,03,0.004468756,0.99553126,0.2,0.8,3600,4458,4432,10
6339,新東工業株式会社,2021-06-22,2021-03-31,2021,03,0.0065408945,0.99345917,0.4,0.6,3600,4905,4820,10
6339,新東工業株式会社,2022-06-21,2022-03-31,2022,03,0.39344692,0.606553,0.7,0.3,3600,5097,4975,10
6339,新東工業株式会社,2023-06-20,2023-03-31,2023,03,0.004402031,0.995598,0.45,0.55,3600,5260,5153,10
6339,新東工業株式会社,2024-06-24,2024-03-31,2024,03,0.0046651824,0.9953348,0.7,0.3,3600,5336,5214,10
6345,株式会社アイチコーポレーション,2014-06-30,2014-03-31,2014,03,0.99852365,0.0014763942,0.7,0.3,3600,3602,3717,10
6345,株式会社アイチコーポレーション,2015-06-29,2015-03-31,2015,03,0.9982521,0.0017479423,0.65,0.35,3600,3668,3795,10
6345,株式会社アイチコーポレーション,2016-06-24,2016-03-31,2016,03,0.0045344783,0.9954656,0.7,0.3,3600,3621,3750,10
6345,株式会社アイチコーポレーション,2017-06-23,2017-03-31,2017,03,0.9985258,0.0014742799,0.7,0.3,3600,3534,3667,10
6345,株式会社アイチコーポレーション,2018-06-22,2018-03-31,2018,03,0.9985176,0.0014824591,0.45,0.55,3600,5518,5172,10
6345,株式会社アイチコーポレーション,2019-06-24,2019-03-31,2019,03,0.9984274,0.0015726343,0.4,0.6,3600,5079,4868,10
6345,株式会社アイチコーポレーション,2020-06-19,2020-03-31,2020,03,0.9984377,0.0015623183,0.3,0.7,3600,5538,5245,10
6345,株式会社アイチコーポレーション,2021-06-21,2021-03-31,2021,03,0.0046462016,0.9953538,0.7,0.3,3600,5320,5082,10
6345,株式会社アイチコーポレーション,2022-06-20,2022-03-31,2022,03,0.40296894,0.5970311,0.4,0.6,3600,5748,5422,10
6345,株式会社アイチコーポレーション,2023-06-19,2023-03-31,2023,03,0.99851114,0.0014888749,0.7,0.3,3600,5817,5492,10
6345,株式会社アイチコーポレーション,2024-06-17,2024-03-31,2024,03,0.9983134,0.0016866295,0.3,0.7,3600,5944,5584,10
6349,株式会社小森コーポレーション,2014-06-25,2014-03-31,2014,03,0.9979791,0.002020946,0.8,0.2,3600,7838,7010,10
6349,株式会社小森コーポレーション,2015-06-24,2015-03-31,2015,03,0.9979791,0.002020946,0.4,0.6,3600,7689,6867,10
6349,株式会社小森コーポレーション,2016-06-22,2016-03-31,2016,03,0.9979791,0.002020946,0.6,0.4,3600,8060,7244,10
6349,株式会社小森コーポレーション,2017-06-21,2017-03-31,2017,03,0.9979791,0.002020946,0.3,0.7,3600,7391,6771,10
6349,株式会社小森コーポレーション,2018-06-21,2018-03-31,2018,03,0.99852556,0.0014744806,0.7,0.3,3600,8990,8001,10
6349,株式会社小森コーポレーション,2019-06-20,2019-03-31,2019,03,0.004575269,0.9954247,0.4,0.6,3600,8903,7868,10
6349,株式会社小森コーポレーション,2020-06-29,2020-03-31,2020,03,0.0049228473,0.9950772,0.3,0.7,3600,11186,9782,10
6349,株式会社小森コーポレーション,2021-06-23,2021-03-31,2021,03,0.9979152,0.002084823,0.4,0.6,3600,10029,8885,10
6349,株式会社小森コーポレーション,2022-06-21,2022-03-31,2022,03,0.9978254,0.0021746433,0.7,0.3,3600,10365,8991,10
6349,株式会社小森コーポレーション,2023-06-20,2023-03-31,2023,03,0.39823097,0.60176903,0.7,0.3,3600,9121,8106,10
6349,株式会社小森コーポレーション,2024-06-19,2024-03-31,2024,03,0.0047125733,0.9952874,0.6,0.4,3600,7655,7043,10
6351,株式会社鶴見製作所,2014-06-30,2014-03-31,2014,03,0.9985257,0.001474343,0.75,0.25,3600,3879,3976,10
6351,株式会社鶴見製作所,2015-06-29,2015-03-31,2015,03,0.9985257,0.001474329,0.7,0.3,3600,3727,3880,10
6351,株式会社鶴見製作所,2016-06-30,2016-03-31,2016,03,0.004813463,0.9951865,0.4,0.6,3600,3902,3946,10
6351,株式会社鶴見製作所,2017-06-29,2017-03-31,2017,03,0.0053514633,0.9946485,0.3,0.7,3600,3693,3817,10
6351,株式会社鶴見製作所,2018-06-29,2018-03-31,2018,03,0.9985259,0.0014740565,0.75,0.25,3600,4541,4468,10
6351,株式会社鶴見製作所,2019-06-28,2019-03-31,2019,03,0.9985251,0.0014749926,0.75,0.25,3600,4569,4469,10
6351,株式会社鶴見製作所,2020-06-26,2020-03-31,2020,03,0.0044744513,0.99552554,0.55,0.45,3600,6299,5875,10
6351,株式会社鶴見製作所,2021-06-28,2021-03-31,2021,03,0.004991137,0.9950088,0.6,0.4,3600,7305,6680,10
6351,株式会社鶴見製作所,2022-06-27,2022-03-31,2022,03,0.99852645,0.00147347,0.65,0.35,3600,7602,6902,10
6351,株式会社鶴見製作所,2023-06-28,2023-03-31,2023,03,0.99852127,0.0014787869,0.7,0.3,3600,6415,5946,10
6351,株式会社鶴見製作所,2024-06-27,2024-03-31,2024,03,0.39777797,0.602222,0.65,0.35,3600,6048,5686,10
6355,住友精密工業株式会社,2014-06-30,2014-03-31,2014,03,0.99851865,0.0014814163,0.7,0.3,3600,3269,3551,10
6355,住友精密工業株式会社,2015-06-29,2015-03-31,2015,03,0.99851805,0.0014819348,0.7,0.3,3600,3457,3692,10
6355,住友精密工業株式会社,2016-06-29,2016-03-31,2016,03,0.9985025,0.0014974937,0.4,0.6,3600,3702,3903,10
6355,住友精密工業株式会社,2017-06-29,2017-03-31,2017,03,0.9984999,0.0015001505,0.4,0.6,3600,3699,3949,10
6355,住友精密工業株式会社,2018-06-28,2018-03-31,2018,03,0.99852604,0.0014740146,0.7,0.3,3600,3607,3819,10
6355,住友精密工業株式会社,2019-06-27,2019-03-31,2019,03,0.9985245,0.0014755467,0.6,0.4,3600,4703,4666,10
6355,住友精密工業株式会社,2020-09-29,2020-03-31,2020,03,0.4038514,0.59614855,0.45,0.55,3600,4404,4411,10
6355,住友精密工業株式会社,2021-06-24,2021-03-31,2021,03,0.4055986,0.59440136,0.3,0.7,3600,4921,4919,10
6355,住友精密工業株式会社,2022-06-21,2022-03-31,2022,03,0.9982666,0.0017333786,0.6,0.4,3600,4166,4269,10
6356,日本ギア工業株式会社,2020-06-26,2020-03-31,2020,03,0.0072664567,0.9927335,0.6,0.4,3600,5718,5505,10
6356,日本ギア工業株式会社,2021-06-25,2021-03-31,2021,03,0.0065414556,0.99345857,0.4,0.6,3600,5833,5612,10
6356,日本ギア工業株式会社,2022-06-23,2022-03-31,2022,03,0.0067541897,0.9932458,0.4,0.6,3600,5358,5180,10
6358,酒井重工業株式会社,2014-06-27,2014-03-31,2014,03,0.99841285,0.0015871548,0.85,0.15,3600,6712,6188,10
6358,酒井重工業株式会社,2015-06-26,2015-03-31,2015,03,0.99841285,0.0015870867,0.45,0.55,3600,6562,6017,10
6358,酒井重工業株式会社,2016-06-29,2016-03-31,2016,03,0.9984732,0.0015267216,0.4,0.6,3600,6436,5899,10
6358,酒井重工業株式会社,2017-06-29,2017-03-31,2017,03,0.99839157,0.0016083553,0.4,0.6,3600,6642,6085,10
6358,酒井重工業株式会社,2018-06-28,2018-03-31,2018,03,0.9985209,0.0014790805,0.85,0.15,3600,5024,4860,10
6358,酒井重工業株式会社,2019-06-27,2019-03-31,2019,03,0.004880005,0.99512,0.3,0.7,3600,5248,5066,10
6358,酒井重工業株式会社,2020-06-23,2020-03-31,2020,03,0.44264734,0.55735266,0.4,0.6,3600,5739,5402,10
6358,酒井重工業株式会社,2021-06-29,2021-03-31,2021,03,0.40109318,0.5989069,0.4,0.6,3600,6408,6060,10
6358,酒井重工業株式会社,2022-06-29,2022-03-31,2022,03,0.0047374503,0.9952625,0.8,0.2,3600,6092,5790,10
6358,酒井重工業株式会社,2023-06-29,2023-03-31,2023,03,0.0049015107,0.99509853,0.75,0.25,3600,6287,5922,10
6358,酒井重工業株式会社,2024-06-27,2024-03-31,2024,03,0.8298525,0.17014752,0.75,0.25,3600,6363,5992,10
6361,株式会社荏原製作所,2014-06-26,2014-03-31,2014,03,0.9982079,0.001792033,0.7,0.3,3600,8321,7492,10
6361,株式会社荏原製作所,2015-06-25,2015-03-31,2015,03,0.9985262,0.0014737801,0.7,0.3,3600,8447,7579,10
6361,株式会社荏原製作所,2016-06-27,2016-03-31,2016,03,0.9976981,0.0023018396,0.6,0.4,3600,8328,7484,10
6361,株式会社荏原製作所,2017-06-26,2017-03-31,2017,03,0.997463,0.0025369881,0.4,0.6,3600,6993,6411,10
6362,株式会社石井鐵工所,2014-06-27,2014-03-31,2014,03,0.9984535,0.0015465191,0.4,0.6,3600,4261,4294,10
6362,株式会社石井鐵工所,2015-06-26,2015-03-31,2015,03,0.9984535,0.0015465191,0.3,0.7,3600,4274,4354,10
6362,株式会社石井鐵工所,2016-06-28,2016-03-31,2016,03,0.9984863,0.0015136314,0.3,0.7,3600,4285,4354,10
6362,株式会社石井鐵工所,2017-06-28,2017-03-31,2017,03,0.9984535,0.0015465191,0.45,0.55,3600,3546,3731,10
6362,株式会社石井鐵工所,2018-06-27,2018-03-31,2018,03,0.40265775,0.59734225,0.6,0.4,3600,4234,4274,10
6362,株式会社石井鐵工所,2019-06-26,2019-03-31,2019,03,0.9983602,0.0016397248,0.7,0.3,3600,4450,4429,10
6362,株式会社石井鐵工所,2020-06-24,2020-03-31,2020,03,0.9985262,0.001473757,0.75,0.25,3600,5416,5203,10
6362,株式会社石井鐵工所,2021-06-29,2021-03-31,2021,03,0.99852604,0.0014740294,0.6,0.4,3600,4861,4748,10
6362,株式会社石井鐵工所,2022-06-29,2022-03-31,2022,03,0.94687074,0.053129327,0.6,0.4,3600,4735,4645,10
6363,株式会社酉島製作所,2014-06-16,2014-03-31,2014,03,0.9743264,0.025673691,0.4,0.6,3600,6868,6391,10
6363,株式会社酉島製作所,2015-06-26,2015-03-31,2015,03,0.9743264,0.025673691,0.6,0.4,3600,7125,6578,10
6363,株式会社酉島製作所,2016-06-29,2016-03-31,2016,03,0.9743264,0.025673691,0.4,0.6,3600,7298,6751,10
6363,株式会社酉島製作所,2017-06-29,2017-03-31,2017,03,0.9743264,0.025673691,0.7,0.3,3600,5947,5644,10
6363,株式会社酉島製作所,2018-06-28,2018-03-31,2018,03,0.9985253,0.0014747588,0.4,0.6,3600,7140,6592,10
6363,株式会社酉島製作所,2019-06-27,2019-03-31,2019,03,0.9985251,0.0014749701,0.7,0.3,3600,7942,7194,10
6363,株式会社酉島製作所,2020-06-26,2020-03-31,2020,03,0.9985024,0.0014976885,0.4,0.6,3600,9165,8267,10
6363,株式会社酉島製作所,2021-06-29,2021-03-31,2021,03,0.39816263,0.6018374,0.7,0.3,3600,9185,8239,10
6363,株式会社酉島製作所,2022-06-28,2022-03-31,2022,03,0.40082768,0.59917235,0.7,0.3,3600,9518,8493,10
6363,株式会社酉島製作所,2023-06-28,2023-03-31,2023,03,0.40756756,0.5924325,0.7,0.3,3600,8698,7833,10
6363,株式会社酉島製作所,2024-06-26,2024-03-31,2024,03,0.004773396,0.9952266,0.7,0.3,3600,8794,7945,10
6364,北越工業株式会社,2014-06-27,2014-03-31,2014,03,0.99836093,0.0016390544,0.8,0.2,3600,3664,3747,10
6364,北越工業株式会社,2015-06-26,2015-03-31,2015,03,0.99836093,0.0016390544,0.85,0.15,3600,3746,3824,10
6364,北越工業株式会社,2016-06-29,2016-03-31,2016,03,0.99836093,0.0016390544,0.45,0.55,3600,3757,3863,10
6364,北越工業株式会社,2017-06-28,2017-03-31,2017,03,0.99836093,0.0016390544,0.6,0.4,3600,3712,3798,10
6364,北越工業株式会社,2018-06-27,2018-03-31,2018,03,0.99852556,0.0014744371,0.65,0.35,3600,6482,6042,10
6364,北越工業株式会社,2019-06-26,2019-03-31,2019,03,0.006773622,0.99322635,0.75,0.25,3600,6275,5854,10
6364,北越工業株式会社,2020-06-25,2020-03-31,2020,03,0.4005055,0.5994945,0.45,0.55,3600,7780,7138,10
6364,北越工業株式会社,2021-06-25,2021-03-31,2021,03,0.9985234,0.0014765516,0.3,0.7,3600,8328,7607,10
6364,北越工業株式会社,2022-06-28,2022-03-31,2022,03,0.0046762708,0.9953237,0.65,0.35,3600,8662,7816,10
6364,北越工業株式会社,2023-06-28,2023-03-31,2023,03,0.41361022,0.5863898,0.7,0.3,3600,7826,7129,10
6364,北越工業株式会社,2024-06-26,2024-03-31,2024,03,0.0054444214,0.9945556,0.75,0.25,3600,7597,6926,10
6366,千代田化工建設株式会社,2014-06-25,2014-03-31,2014,03,0.9983993,0.0016006924,0.6,0.4,2050,10048,8743,10
6366,千代田化工建設株式会社,2015-06-25,2015-03-31,2015,03,0.99839836,0.0016016322,0.6,0.4,2050,9893,8727,10
6366,千代田化工建設株式会社,2016-06-23,2016-03-31,2016,03,0.9983991,0.00160094,0.4,0.6,2050,10955,9540,10
6366,千代田化工建設株式会社,2017-06-26,2017-03-31,2017,03,0.9983981,0.0016018212,0.3,0.7,2050,10625,9304,10
6366,千代田化工建設株式会社,2018-06-21,2018-03-31,2018,03,0.9979522,0.0020477185,0.4,0.6,2050,8579,7710,10
6366,千代田化工建設株式会社,2019-06-28,2019-03-31,2019,03,0.7799659,0.22003415,0.3,0.7,2050,9418,8390,10
6367,ダイキン工業株式会社,2014-06-27,2014-03-31,2014,03,0.9981406,0.001859471,0.85,0.15,3600,6968,6626,10
6367,ダイキン工業株式会社,2015-06-26,2015-03-31,2015,03,0.9981406,0.001859471,0.75,0.25,3600,6633,6400,10
6367,ダイキン工業株式会社,2016-06-29,2016-03-31,2016,03,0.9981406,0.001859471,0.7,0.3,3600,6552,6344,10
6367,ダイキン工業株式会社,2017-06-29,2017-03-31,2017,03,0.9981406,0.001859471,0.6,0.4,3600,6634,6424,10
6367,ダイキン工業株式会社,2018-06-28,2018-03-31,2018,03,0.9985258,0.0014742898,0.85,0.15,3600,7327,6956,10
6367,ダイキン工業株式会社,2019-06-27,2019-03-31,2019,03,0.99841666,0.0015833579,0.75,0.25,3600,8262,7512,10
6367,ダイキン工業株式会社,2020-06-26,2020-03-31,2020,03,0.9985258,0.0014741893,0.4,0.6,3600,8991,8091,10
6367,ダイキン工業株式会社,2021-06-29,2021-03-31,2021,03,0.004484032,0.995516,0.45,0.55,3600,9699,8690,10
6367,ダイキン工業株式会社,2022-06-29,2022-03-31,2022,03,0.0062050545,0.9937949,0.8,0.2,3600,9697,8693,10
6367,ダイキン工業株式会社,2023-06-29,2023-03-31,2023,03,0.004528456,0.9954716,0.7,0.3,3600,10077,8983,10
6367,ダイキン工業株式会社,2024-06-27,2024-03-31,2024,03,0.004605771,0.99539423,0.6,0.4,3600,9658,8608,10
6368,オルガノ株式会社,2014-06-27,2014-03-31,2014,03,0.9984591,0.0015408664,0.3,0.7,3600,4114,4131,10
6368,オルガノ株式会社,2015-06-26,2015-03-31,2015,03,0.9984591,0.0015408664,0.7,0.3,3600,4094,4118,10
6368,オルガノ株式会社,2016-06-29,2016-03-31,2016,03,0.9984591,0.0015408664,0.75,0.25,3600,4547,4483,10
6368,オルガノ株式会社,2017-06-29,2017-03-31,2017,03,0.9984591,0.0015408664,0.7,0.3,3600,5294,5114,10
6368,オルガノ株式会社,2018-06-28,2018-03-31,2018,03,0.9981223,0.0018777034,0.6,0.4,3600,5225,5057,10
6368,オルガノ株式会社,2019-06-27,2019-03-31,2019,03,0.99841285,0.0015871496,0.75,0.25,3600,5041,4914,10
6368,オルガノ株式会社,2020-06-26,2020-03-31,2020,03,0.0045451107,0.9954549,0.65,0.35,3600,9299,8285,10
6368,オルガノ株式会社,2021-06-29,2021-03-31,2021,03,0.004541897,0.9954581,0.65,0.35,3600,7667,6979,10
6368,オルガノ株式会社,2022-06-29,2022-03-31,2022,03,0.9985246,0.0014754673,0.8,0.2,3600,8243,7386,10
6368,オルガノ株式会社,2023-06-29,2023-03-31,2023,03,0.0049806437,0.9950193,0.75,0.25,3600,7357,6671,10
6368,オルガノ株式会社,2024-06-27,2024-03-31,2024,03,0.0056769047,0.99432313,0.7,0.3,3600,8166,7195,10
6369,トーヨーカネツ株式会社,2014-06-27,2014-03-31,2014,03,0.0059840614,0.99401593,0.65,0.35,3600,3434,3625,10
6369,トーヨーカネツ株式会社,2015-06-26,2015-03-31,2015,03,0.4276426,0.5723574,0.55,0.45,3600,3169,3423,10
6369,トーヨーカネツ株式会社,2016-06-29,2016-03-31,2016,03,0.0048234463,0.99517655,0.4,0.6,3600,2851,3139,10
